game_date,game_pk,player_name,batter,pitcher,stand,p_throws,pit_handR,bat_handR,home_team,away_team,outs_when_up,inning,inning_topbot,launch_speed,launch_angle,hit_direction,is_gb,is_ld,is_fb,is_pu,hangtime,distance,landing_x,landing_y,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,a3,a4,a5,a6,a7,a8,a9,d3,d4,d5,d6,d7,d8,d9,ad3,ad4,ad5,ad6,responsible_fielder,responsible_fielder_x,responsible_fielder_y,responsible_fielder_angle,responsible_fielder_depth,responsible_fielder_coords_diff,responsible_fielder_angle_diff,fielder_landing_x,fielder_landing_y,fielder_landing_angle_radians,is_out
2023-05-31,717949,"Anderson, Nick",667670,623433,R,R,1,1,OAK,ATL,1,8,Bot,76.7,-20.0,-33.76149436081579,1,0,0,0,0.1382986,14.2257595,-7.90578128983802,11.826700965451638,67.21577,103.47985,23.820826,152.46504,-72.52364,121.86221,-29.955978,150.65341,-144.31602,270.34836,1.8487142,342.45062,130.44717,267.85764,33.00590740320564,8.879985447399077,-30.758070852217347,-11.246031149902347,-28.093970239253462,0.30930734540726035,25.966168469503327,123.39383733685973,154.31467906043116,141.8100017098008,153.6027687333942,306.4561133071586,342.4556100906769,297.9331795342347,66.76740176402143,42.64147980821487,3.0034235085984413,22.515463210913442,5,-72.52364,121.86221,-30.758070852217347,141.8100017098008,127.60595955040121,3.0034235085984413,64.61785871016198,-110.03550903454837,-1.0398079179132012,1
2023-05-31,717949,"Shuster, Jared",667670,694363,R,L,0,1,OAK,ATL,1,6,Bot,101.5,19.0,16.194956941193446,0,1,0,0,3.7604582,345.10355,96.25165043814611,331.4092294250652,67.21577,103.47985,23.820826,152.46504,-72.52364,121.86221,-29.955978,150.65341,-144.31602,270.34836,1.8487142,342.45062,130.44717,267.85764,33.00590740320564,8.879985447399077,-30.758070852217347,-11.246031149902347,-28.093970239253462,0.30930734540726035,25.966168469503327,123.39383733685973,154.31467906043116,141.8100017098008,153.6027687333942,306.4561133071586,342.4556100906769,297.9331795342347,16.810950462012194,-7.314971493794369,-46.9530277934108,-27.440988091095793,9,130.44717,267.85764,25.966168469503327,297.9331795342347,72.16743085739708,9.77121152830988,-34.195519561853885,63.551589425065174,2.064437967997298,1
2023-05-31,717949,"Anderson, Nick",665923,623433,R,R,1,1,OAK,ATL,0,8,Bot,81.0,33.0,30.55438830752263,0,0,1,0,4.498503,279.0663,141.8650466352631,240.31711662278224,70.24892,103.09025,25.443056,152.02951,-74.27225,119.73372,-32.34282,149.82492,-133.7479,253.331,3.7579663,322.34207,126.32221,246.54182,34.27174095463447,9.500748293208167,-31.81181907460457,-12.181558428167774,-27.83213175891586,0.6679421471902163,27.12953068797435,124.74979120715552,154.1438322134857,140.89900931199233,153.27610596097097,286.47006181346416,322.36397503845996,277.0201612666423,3.717352647111838,-21.05364001431446,-62.3662073821272,-42.735946735690405,9,126.32221,246.54182,27.12953068797435,277.0201612666423,16.742959798220355,-3.4248576195482805,15.5428366352631,-6.2247033772177645,-0.38092609879125355,1
2023-05-31,717949,"Shuster, Jared",665923,694363,R,L,0,1,OAK,ATL,0,1,Bot,90.7,0.0,-28.549561336874127,1,0,0,0,0.5176486,66.93616,-31.990045657919804,58.79699076537252,70.24892,103.09025,25.443056,152.02951,-74.27225,119.73372,-32.34282,149.82492,-133.7479,253.331,3.7579663,322.34207,126.32221,246.54182,34.27174095463447,9.500748293208167,-31.81181907460457,-12.181558428167774,-27.83213175891586,0.6679421471902163,27.12953068797435,124.74979120715552,154.1438322134857,140.89900931199233,153.27610596097097,286.47006181346416,322.36397503845996,277.0201612666423,62.821302291508594,38.050309630082296,-3.262257737730444,16.36800290870635,5,-74.27225,119.73372,-31.81181907460457,140.89900931199233,74.16919693403543,-3.262257737730444,42.28220434208019,-60.936729234627485,-0.9641959161183978,1
2023-05-30,717958,"Elder, Bryce",665923,693821,R,R,1,1,OAK,ATL,1,3,Bot,99.5,2.0,-43.7167365023885,1,0,0,0,0.6369017,86.55421,-59.81705541232198,62.55837757575393,70.24892,103.09025,25.443056,152.02951,-74.27225,119.73372,-32.34282,149.82492,-133.7479,253.331,3.7579663,322.34207,126.32221,246.54182,34.27174095463447,9.500748293208167,-31.81181907460457,-12.181558428167774,-27.83213175891586,0.6679421471902163,27.12953068797435,124.74979120715552,154.1438322134857,140.89900931199233,153.27610596097097,286.47006181346416,322.36397503845996,277.0201612666423,77.98847745702297,53.21748479559667,11.904917427783928,31.535178074220724,5,-74.27225,119.73372,-31.81181907460457,140.89900931199233,58.97433706195797,11.904917427783928,14.455194587678022,-57.175342424246075,-1.3231632652046943,1
2023-05-30,717958,"Elder, Bryce",665923,693821,R,R,1,1,OAK,ATL,0,1,Bot,73.7,-19.0,-40.54763257123928,1,0,0,0,0.16807586,14.978376,-9.737142678196266,11.381555768062428,70.24892,103.09025,25.443056,152.02951,-74.27225,119.73372,-32.34282,149.82492,-133.7479,253.331,3.7579663,322.34207,126.32221,246.54182,34.27174095463447,9.500748293208167,-31.81181907460457,-12.181558428167774,-27.83213175891586,0.6679421471902163,27.12953068797435,124.74979120715552,154.1438322134857,140.89900931199233,153.27610596097097,286.47006181346416,322.36397503845996,277.0201612666423,74.81937352587374,50.04838086444745,8.735813496634712,28.366074143071508,5,-74.27225,119.73372,-31.81181907460457,140.89900931199233,126.11491414888842,8.735813496634712,64.53510732180374,-108.35216423193758,-1.0336145983323586,1
2023-05-29,717970,"Soroka, Michael",665923,647336,R,R,1,1,OAK,ATL,0,1,Bot,71.0,-47.0,-49.1414848960853,1,0,0,0,0.08047771,5.0065603,-3.7865984275629154,3.27525856116367,70.24892,103.09025,25.443056,152.02951,-74.27225,119.73372,-32.34282,149.82492,-133.7479,253.331,3.7579663,322.34207,126.32221,246.54182,34.27174095463447,9.500748293208167,-31.81181907460457,-12.181558428167774,-27.83213175891586,0.6679421471902163,27.12953068797435,124.74979120715552,154.1438322134857,140.89900931199233,153.27610596097097,286.47006181346416,322.36397503845996,277.0201612666423,83.41322585071977,58.64223318929347,17.32966582148073,36.959926467917526,5,-74.27225,119.73372,-31.81181907460457,140.89900931199233,136.12788222216614,17.32966582148073,70.48565157243708,-116.45846143883634,-1.0265307020127479,0
2023-05-31,717949,"Shuster, Jared",607054,694363,L,L,0,0,OAK,ATL,1,5,Bot,98.7,38.0,-13.928210179738091,0,0,1,0,6.1572814,354.83633,-85.41121898684973,344.40346653294773,75.67472,101.78664,43.95477,144.71982,-64.91471,129.86194,-4.6642327,155.38544,-135.98396,262.57193,-0.4723796,331.16855,139.71933,254.23505,36.629480575990286,16.89475404492108,-26.559311690766354,-1.719341449477277,-27.379287567706154,-0.08172677946671382,28.791766575764456,126.83526059250244,151.2476383504394,145.18279180036353,155.4554277941859,295.69520760608634,331.16888690151586,290.09817618204943,50.55769075572837,30.82296422465917,-12.631101511028263,12.208868730260814,8,-0.4723796,331.16855,-0.08172677946671382,331.16888690151586,85.96376825162535,13.846483400271378,-84.93883938684974,13.23491653294775,2.9870186041580538,1
2023-05-29,717970,"Soroka, Michael",607054,647336,L,R,1,0,OAK,ATL,0,3,Bot,96.0,42.0,-7.937660016529196,0,0,1,0,6.2232995,321.26828,-44.365726105058265,318.19017913844175,75.67472,101.78664,43.95477,144.71982,-64.91471,129.86194,-4.6642327,155.38544,-135.98396,262.57193,-0.4723796,331.16855,139.71933,254.23505,36.629480575990286,16.89475404492108,-26.559311690766354,-1.719341449477277,-27.379287567706154,-0.08172677946671382,28.791766575764456,126.83526059250244,151.2476383504394,145.18279180036353,155.4554277941859,295.69520760608634,331.16888690151586,290.09817618204943,44.56714059251948,24.832414061450276,-18.621651674237157,6.218318567051919,8,-0.4723796,331.16855,-0.08172677946671382,331.16888690151586,45.77186884575781,7.855933237062482,-43.89334650505826,-12.978370861558233,-2.854104148792995,1
2023-05-31,717949,"Minter, A.J.",681146,621345,R,L,0,1,OAK,ATL,0,7,Bot,97.9,27.0,12.474661112742416,0,0,1,0,4.9664235,374.93192,80.98822896622296,366.08038443331765,70.04024,103.12464,28.206835,151.2159,-73.81901,120.29762,-30.455954,150.48575,-142.81487,253.01782,4.4057336,325.42657,126.59625,252.39743,34.18358074330427,10.566151695309332,-31.53479740970349,-11.441228428474378,-29.442377035954944,0.77564201442542,26.637200009422937,124.6608462765563,153.82416570073516,141.1409352918015,153.53672553207787,290.54105446678153,325.4563917800956,282.3669123404288,21.70891963056185,-1.908509417433084,-44.009458522445904,-23.915889541216792,8,4.4057336,325.42657,0.77564201442542,325.4563917800956,86.70415921105622,-11.699019098316995,76.58249536622296,40.65381443331762,0.4880219090854914,1
2023-05-31,717949,"Shuster, Jared",681146,694363,R,L,0,1,OAK,ATL,0,5,Bot,91.5,-13.0,-35.047311645340166,1,0,0,0,0.18065326,22.280012,-12.794356021491817,18.24015884089603,70.04024,103.12464,28.206835,151.2159,-73.81901,120.29762,-30.455954,150.48575,-142.81487,253.01782,4.4057336,325.42657,126.59625,252.39743,34.18358074330427,10.566151695309332,-31.53479740970349,-11.441228428474378,-29.442377035954944,0.77564201442542,26.637200009422937,124.6608462765563,153.82416570073516,141.1409352918015,153.53672553207787,290.54105446678153,325.4563917800956,282.3669123404288,69.23089238864443,45.613463340649496,3.512514235636676,23.606083216865787,5,-73.81901,120.29762,-31.53479740970349,141.1409352918015,118.91061252654731,3.512514235636676,61.02465397850819,-102.05746115910397,-1.0318899090009035,1
2023-05-31,717949,"Shuster, Jared",681146,694363,R,L,0,1,OAK,ATL,2,2,Bot,101.3,0.0,24.19570471377577,1,0,0,0,0.61594474,81.623116,33.453613768407095,74.45259375076935,70.04024,103.12464,28.206835,151.2159,-73.81901,120.29762,-30.455954,150.48575,-142.81487,253.01782,4.4057336,325.42657,126.59625,252.39743,34.18358074330427,10.566151695309332,-31.53479740970349,-11.441228428474378,-29.442377035954944,0.77564201442542,26.637200009422937,124.6608462765563,153.82416570073516,141.1409352918015,153.53672553207787,290.54105446678153,325.4563917800956,282.3669123404288,9.9878760295285,-13.629553018466437,-55.730502123479255,-35.63693314225014,3,70.04024,103.12464,34.18358074330427,124.6608462765563,46.48298027373356,9.9878760295285,-36.5866262315929,-28.672046249230647,-2.476885177746571,0
2023-05-30,717958,"Elder, Bryce",681146,693821,R,R,1,1,OAK,ATL,0,5,Bot,91.1,46.0,16.206261505670273,0,0,1,0,6.0222507,290.8577,81.17723392441947,279.2999397153192,70.04024,103.12464,28.206835,151.2159,-73.81901,120.29762,-30.455954,150.48575,-142.81487,253.01782,4.4057336,325.42657,126.59625,252.39743,34.18358074330427,10.566151695309332,-31.53479740970349,-11.441228428474378,-29.442377035954944,0.77564201442542,26.637200009422937,124.6608462765563,153.82416570073516,141.1409352918015,153.53672553207787,290.54105446678153,325.4563917800956,282.3669123404288,17.977319237633996,-5.640109810360942,-47.74105891537376,-27.64748993414465,9,126.59625,252.39743,26.637200009422937,282.3669123404288,52.78855984260877,10.430938503752664,-45.41901607558053,26.902509715319212,2.606840684775479,1
2023-05-29,717970,"Yates, Kirby",681146,489446,R,R,1,1,OAK,ATL,0,7,Bot,97.9,-23.0,-33.458030907314765,1,0,0,0,0.1036864,12.911238,-7.118301263423827,10.771715114113665,70.04024,103.12464,28.206835,151.2159,-73.81901,120.29762,-30.455954,150.48575,-142.81487,253.01782,4.4057336,325.42657,126.59625,252.39743,34.18358074330427,10.566151695309332,-31.53479740970349,-11.441228428474378,-29.442377035954944,0.77564201442542,26.637200009422937,124.6608462765563,153.82416570073516,141.1409352918015,153.53672553207787,290.54105446678153,325.4563917800956,282.3669123404288,67.64161165061904,44.024182602624094,1.9232334976112746,22.016802478840386,5,-73.81901,120.29762,-31.53479740970349,141.1409352918015,128.23770267372146,1.9232334976112746,66.70070873657617,-109.52590488588633,-1.0237892255230083,1
2023-05-29,717970,"Soroka, Michael",681146,647336,R,R,1,1,OAK,ATL,1,3,Bot,100.9,-2.0,-3.755764758570226,1,0,0,0,0.4198033,59.672966,-3.9087897692670097,59.54480862497377,70.04024,103.12464,28.206835,151.2159,-73.81901,120.29762,-30.455954,150.48575,-142.81487,253.01782,4.4057336,325.42657,126.59625,252.39743,34.18358074330427,10.566151695309332,-31.53479740970349,-11.441228428474378,-29.442377035954944,0.77564201442542,26.637200009422937,124.6608462765563,153.82416570073516,141.1409352918015,153.53672553207787,290.54105446678153,325.4563917800956,282.3669123404288,37.93934550187449,14.321916453879558,-27.779032651133264,-7.685463669904152,6,-30.455954,150.48575,-11.441228428474378,153.53672553207787,94.73651221609052,-7.685463669904152,26.54716423073299,-90.94094137502623,-1.2867719570863791,0
2023-05-30,717958,"Elder, Bryce",669397,693821,R,R,1,1,OAK,ATL,0,3,Bot,82.1,0.0,36.93752890427645,1,0,0,0,0.5944299,66.68463,40.07372191834744,53.30043967533268,71.03145,102.95114,32.64313,149.7156,-69.479385,125.28901,-22.820496,152.71835,-128.15683,254.48006,5.2466254,320.54614,128.23067,246.04932,34.603851969200996,12.299945260202604,-29.01068693069051,-8.498747017291706,-26.72994594445777,0.9377203905916869,27.52665137821601,125.07759238329662,153.23294299711435,143.2645139829062,154.4139548888264,284.9285419421026,320.5890749027289,277.4587763995064,-2.3336769350754523,-24.637583644073842,-65.94821583496696,-45.43627592156815,3,71.03145,102.95114,34.603851969200996,125.07759238329662,58.51130634934977,-2.3336769350754523,-30.95772808165257,-49.65070032466731,-2.128323752800823,1
2023-05-31,717949,"Shuster, Jared",649557,694363,R,L,0,1,OAK,ATL,1,2,Bot,102.2,18.0,3.339021253221352,0,1,0,0,3.9018018,368.07538,21.43815790013245,367.45052671533875,67.5626,103.447205,26.66372,151.6814,-75.0322,118.76807,-31.540625,150.11133,-143.25797,260.24332,-6.726243,330.8835,123.759186,263.22986,33.14903096134689,9.970028807900075,-32.28281241285315,-11.866083435207619,-28.831773649662825,-1.1645556952970784,25.180860706302205,123.55577340242756,154.0071461660088,140.48375524723454,153.38912093026522,297.0680588234677,330.9518589117533,290.87161311307466,29.810009708125534,6.631007554678723,-35.6218336660745,-15.205104688428971,8,-6.726243,330.8835,-1.1645556952970784,330.9518589117533,46.15604966701199,-4.503576948518431,28.16440090013245,36.56702671533873,0.9144838775454405,1
2023-05-30,717958,"Elder, Bryce",649557,693821,R,R,1,1,OAK,ATL,1,6,Bot,98.7,-6.0,-42.65039409621392,1,0,0,0,0.24613857,37.105377,-25.139751549115207,27.291059140314054,67.5626,103.447205,26.66372,151.6814,-75.0322,118.76807,-31.540625,150.11133,-143.25797,260.24332,-6.726243,330.8835,123.759186,263.22986,33.14903096134689,9.970028807900075,-32.28281241285315,-11.866083435207619,-28.831773649662825,-1.1645556952970784,25.180860706302205,123.55577340242756,154.0071461660088,140.48375524723454,153.38912093026522,297.0680588234677,330.9518589117533,290.87161311307466,75.79942505756081,52.620422904113994,10.367581683360775,30.7843106610063,5,-75.0322,118.76807,-32.28281241285315,140.48375524723454,104.19836816499239,10.367581683360775,49.8924484508848,-91.47701085968595,-1.071484173233479,0
2023-05-30,717958,"Elder, Bryce",649557,693821,R,R,1,1,OAK,ATL,1,4,Bot,91.4,39.0,41.190031899391286,0,0,1,0,5.3317018,308.07092,202.8827395979071,231.8324556222903,67.5626,103.447205,26.66372,151.6814,-75.0322,118.76807,-31.540625,150.11133,-143.25797,260.24332,-6.726243,330.8835,123.759186,263.22986,33.14903096134689,9.970028807900075,-32.28281241285315,-11.866083435207619,-28.831773649662825,-1.1645556952970784,25.180860706302205,123.55577340242756,154.0071461660088,140.48375524723454,153.38912093026522,297.0680588234677,330.9518589117533,290.87161311307466,-8.041000938044398,-31.22000309149121,-73.47284431224443,-53.05611533459891,9,123.759186,263.22986,25.180860706302205,290.87161311307466,85.12540006142878,-16.00917119308908,79.12355359790709,-31.397404377709677,-0.3777575822548371,1
2023-05-29,717970,"Soroka, Michael",649557,647336,R,R,1,1,OAK,ATL,2,5,Bot,93.1,-23.0,17.04553078195086,1,0,0,0,0.11735087,14.225368,4.169904058469944,13.60047726972351,67.5626,103.447205,26.66372,151.6814,-75.0322,118.76807,-31.540625,150.11133,-143.25797,260.24332,-6.726243,330.8835,123.759186,263.22986,33.14903096134689,9.970028807900075,-32.28281241285315,-11.866083435207619,-28.831773649662825,-1.1645556952970784,25.180860706302205,123.55577340242756,154.0071461660088,140.48375524723454,153.38912093026522,297.0680588234677,330.9518589117533,290.87161311307466,16.10350017939603,-7.075501974050784,-49.328343194804006,-28.91161421715848,4,26.66372,151.6814,9.970028807900075,154.0071461660088,139.90108283232126,-7.075501974050784,-22.49381594153006,-138.08092273027648,-1.7322809750890913,1
2023-05-29,717970,"Soroka, Michael",649557,647336,R,R,1,1,OAK,ATL,0,4,Bot,95.7,5.0,-36.53048461541402,1,0,0,0,0.9413733,116.870964,-69.56748811522607,93.91052569005643,67.5626,103.447205,26.66372,151.6814,-75.0322,118.76807,-31.540625,150.11133,-143.25797,260.24332,-6.726243,330.8835,123.759186,263.22986,33.14903096134689,9.970028807900075,-32.28281241285315,-11.866083435207619,-28.831773649662825,-1.1645556952970784,25.180860706302205,123.55577340242756,154.0071461660088,140.48375524723454,153.38912093026522,297.0680588234677,330.9518589117533,290.87161311307466,69.6795155767609,46.50051342331409,4.247672202560871,24.664401180206397,5,-75.0322,118.76807,-32.28281241285315,140.48375524723454,25.451141135603276,4.247672202560871,5.4647118847739335,-24.857544309943563,-1.3543975143963878,1
2023-05-29,717970,"Soroka, Michael",649557,647336,R,R,1,1,OAK,ATL,0,2,Bot,91.4,37.0,-43.47014000110784,0,0,1,0,5.445234,325.32568,-223.81640874196174,236.09958827493077,67.5626,103.447205,26.66372,151.6814,-75.0322,118.76807,-31.540625,150.11133,-143.25797,260.24332,-6.726243,330.8835,123.759186,263.22986,33.14903096134689,9.970028807900075,-32.28281241285315,-11.866083435207619,-28.831773649662825,-1.1645556952970784,25.180860706302205,123.55577340242756,154.0071461660088,140.48375524723454,153.38912093026522,297.0680588234677,330.9518589117533,290.87161311307466,76.61917096245473,53.440168809007915,11.187327588254696,31.604056565900223,7,-143.25797,260.24332,-28.831773649662825,297.0680588234677,84.09864347392599,14.638366351445018,-80.55843874196174,-24.143731725069216,-2.850406923742306,1
2023-05-31,717949,"Shuster, Jared",542208,694363,R,L,0,1,OAK,ATL,0,2,Bot,90.0,19.0,1.2291461405285697,0,1,0,0,3.6104727,318.98672,6.842584777996066,318.91332626017436,59.66125,103.44162,0.0,155.5,-77.99346,114.7404,-46.623642,143.27219,-150.83096,256.40112,-11.376633,332.3364,123.65633,262.5667,29.97473715049504,0.0,-34.2054529823792,-18.025926333192317,-30.466669130388503,-1.960599615908685,25.21818780948832,119.4137073362472,155.5,138.7383840000005,150.66746304607463,297.4752306189139,332.53106703491136,290.227772444263,28.74559100996647,-1.2291461405285697,-35.43459912290777,-19.255072473720887,8,-11.376633,332.3364,-1.960599615908685,332.53106703491136,22.630042091583594,-3.1897457564372544,18.219217777996064,-13.423073739825668,-0.6349693519151929,1
2023-05-30,717958,"Elder, Bryce",669127,693821,R,R,1,1,OAK,ATL,1,5,Bot,112.2,9.0,-37.163510763296074,1,0,0,0,1.528115,206.04146,-124.46793808656659,164.19748736435304,66.20789,103.557495,21.288465,153.08401,-75.39948,118.29203,-33.312782,149.46774,-153.60815,265.2768,1.4181625,337.83398,132.75238,266.18457,32.592188635556,7.917002132027561,-32.513484762951755,-12.564502352450253,-30.072925159811227,0.24051532246503307,26.506490103445003,122.91313790204498,154.55715078810275,140.27860116850076,153.1350604704459,306.54077112949017,337.83695657449437,297.4515417706711,69.75569939885207,45.080512895323636,4.650026000344319,24.59900841084582,5,-75.39948,118.29203,-32.513484762951755,140.27860116850076,67.19393272330157,4.650026000344319,-49.068458086566594,45.90545736435304,2.389486074221247,1
2023-05-26,718019,"McHugh, Collin",543281,543521,R,R,1,1,ATL,PHI,1,8,Top,92.7,38.0,8.224813912317169,0,0,1,0,5.805609,337.67136,48.306446050854404,334.1981927968411,65.12795,103.61231,14.333423,154.41248,-73.32808,120.89862,-34.613495,148.9698,-137.55981,261.29987,1.9709231,323.78864,130.40866,254.74962,32.15237928577003,5.303314797153509,-31.23787415641482,-13.080710994280453,-27.764303257511187,0.34875893325130847,27.1083218299469,122.38121038271602,155.0763070060908,141.3983155288308,152.93820761390865,295.29700877125896,323.79463851477794,286.1883776346272,23.927565373452865,-2.92149911516366,-39.462688068731985,-21.305524906597622,8,1.9709231,323.78864,0.34875893325130847,323.79463851477794,47.49041457556859,-7.87605497906586,46.335522950854404,10.409552796841126,0.22098698489618449,1
2023-05-24,718042,"Elder, Bryce",502110,693821,R,R,1,1,ATL,LAD,0,6,Top,92.4,-14.0,-44.63848798768823,1,0,0,0,0.132925,21.007607,-14.760599609385052,14.948051053463868,69.1583,103.25752,32.271484,149.85072,-71.852295,122.64699,-26.701216,151.67041,-138.12189,270.37277,5.711827,339.3853,133.84203,267.37134,33.81280167738005,12.153459734036613,-30.363750315791833,-9.984476189372838,-27.060546606229916,0.9641922821677525,26.591850376333824,124.27785762331277,153.2862908549902,142.14442111045767,154.00281882305518,303.61009741878644,339.4333613889005,299.00020476233203,78.45128966506829,56.79194772172484,14.274737671896396,34.654011798315395,5,-71.852295,122.64699,-30.363750315791833,142.14442111045767,121.89554189052396,14.274737671896396,57.091695390614944,-107.69893894653613,-1.0833561442897577,1
2023-05-23,718057,"Strider, Spencer",502110,675911,R,R,1,1,ATL,LAD,2,5,Top,104.0,19.0,4.271105719914535,0,1,0,0,4.041409,377.6785,28.127922026501636,376.62961558562336,69.1583,103.25752,32.271484,149.85072,-71.852295,122.64699,-26.701216,151.67041,-138.12189,270.37277,5.711827,339.3853,133.84203,267.37134,33.81280167738005,12.153459734036613,-30.363750315791833,-9.984476189372838,-27.060546606229916,0.9641922821677525,26.591850376333824,124.27785762331277,153.2862908549902,142.14442111045767,154.00281882305518,303.61009741878644,339.4333613889005,299.00020476233203,29.541695957465517,7.882354014122078,-34.63485603570637,-14.255581909287372,8,5.711827,339.3853,0.9641922821677525,339.4333613889005,43.46976374077343,-3.306913437746782,22.416095026501637,37.24431558562338,1.0290057437701532,1
2023-05-22,718074,"Morton, Charlie",502110,450203,R,R,1,1,ATL,LAD,2,5,Top,107.0,5.0,-6.121598256808723,1,0,0,0,1.0636282,146.63278,-15.636757122708035,145.79665489506232,69.1583,103.25752,32.271484,149.85072,-71.852295,122.64699,-26.701216,151.67041,-138.12189,270.37277,5.711827,339.3853,133.84203,267.37134,33.81280167738005,12.153459734036613,-30.363750315791833,-9.984476189372838,-27.060546606229916,0.9641922821677525,26.591850376333824,124.27785762331277,153.2862908549902,142.14442111045767,154.00281882305518,303.61009741878644,339.4333613889005,299.00020476233203,39.934399934188775,18.275057990845337,-24.24215205898311,-3.862877932564115,6,-26.701216,151.67041,-9.984476189372838,154.00281882305518,12.526901024597683,-3.862877932564115,11.064458877291964,-5.873755104937686,-0.48803513498409296,1
2023-05-24,718042,"Elder, Bryce",678246,693821,R,R,1,1,ATL,LAD,1,2,Top,83.9,-15.0,-26.327348652639163,1,0,0,0,0.16953146,19.793814,-8.778537670311044,17.74069720661412,65.30469,103.60534,26.332466,151.77762,-73.32494,120.90242,-29.051641,150.94888,-144.01297,260.3524,-0.20231451,334.4411,128.9502,264.39453,32.22411918026792,9.842485929939066,-31.235987763437215,-10.893949343072956,-28.949013236500193,-0.03466011247803533,25.999364782642765,122.4694615506727,154.04494376157095,141.39993630783573,153.71910166939983,297.5283309434261,334.4411611933719,294.16427650882576,58.55146783290708,36.16983458257823,-4.9086391107980525,15.433399309566207,5,-73.32494,120.90242,-31.235987763437215,141.39993630783573,121.69050539547229,-4.9086391107980525,64.54640232968896,-103.16172279338589,-1.011706948746745,1
2023-05-21,718090,"Iglesias, Raisel",677594,628452,R,R,1,1,ATL,SEA,0,9,Top,105.2,1.0,-19.162740279269293,1,0,0,0,0.59974104,85.43777,-28.045155901376134,80.70366327086076,65.8545,103.57864,22.236908,152.86081,-74.120476,119.92352,-32.21291,149.87186,-143.22807,267.7649,4.6533084,339.98218,136.75642,264.00522,32.44788583592891,8.276850243840052,-31.718741305514346,-12.130394174151093,-28.14243044251813,0.7841537032446267,27.384450267874985,122.7409867749954,154.46976180229112,140.98047954116547,153.2946378401009,303.66481802792845,340.0140232352453,297.3231820737576,51.6106261151982,27.439590523109345,-12.556001026245053,7.032346105118201,6,-32.21291,149.87186,-12.130394174151093,153.2946378401009,69.29364771021586,7.032346105118201,4.167754098623867,-69.16819672913924,-1.5106137387047283,0
2023-05-21,718090,"Shuster, Jared",677594,694363,R,L,0,1,ATL,SEA,0,4,Top,112.7,-5.0,-24.144051454848107,1,0,0,0,0.28742972,45.35377,-18.551151261808993,41.38622173869969,65.8545,103.57864,22.236908,152.86081,-74.120476,119.92352,-32.21291,149.87186,-143.22807,267.7649,4.6533084,339.98218,136.75642,264.00522,32.44788583592891,8.276850243840052,-31.718741305514346,-12.130394174151093,-28.14243044251813,0.7841537032446267,27.384450267874985,122.7409867749954,154.46976180229112,140.98047954116547,153.2946378401009,303.66481802792845,340.0140232352453,297.3231820737576,56.59193729077701,32.420901698688155,-7.574689850666239,12.013657280697014,5,-74.120476,119.92352,-31.718741305514346,140.98047954116547,96.20840436283605,-7.574689850666239,55.569324738191,-78.53729826130031,-0.9550190000398925,1
2023-05-21,718090,"Shuster, Jared",677594,694363,R,L,0,1,ATL,SEA,2,1,Top,94.7,50.0,42.62205051151669,0,0,1,0,6.1739283,271.7625,184.0264879317322,199.9727850998451,65.8545,103.57864,22.236908,152.86081,-74.120476,119.92352,-32.21291,149.87186,-143.22807,267.7649,4.6533084,339.98218,136.75642,264.00522,32.44788583592891,8.276850243840052,-31.718741305514346,-12.130394174151093,-28.14243044251813,0.7841537032446267,27.384450267874985,122.7409867749954,154.46976180229112,140.98047954116547,153.2946378401009,303.66481802792845,340.0140232352453,297.3231820737576,-10.174164675587782,-34.34520026767664,-74.34079181703103,-54.75244468566778,9,136.75642,264.00522,27.384450267874985,297.3231820737576,79.59027604873067,-15.237600243641705,47.2700679317322,-64.0324349001549,-0.9348767016353723,1
2023-05-20,718094,"Luetge, Lucas",677594,476595,R,L,0,1,ATL,SEA,2,8,Top,96.9,-7.0,-41.988116656834,1,0,0,0,0.2368503,32.64891,-21.841352621943802,24.26739940635521,65.8545,103.57864,22.236908,152.86081,-74.120476,119.92352,-32.21291,149.87186,-143.22807,267.7649,4.6533084,339.98218,136.75642,264.00522,32.44788583592891,8.276850243840052,-31.718741305514346,-12.130394174151093,-28.14243044251813,0.7841537032446267,27.384450267874985,122.7409867749954,154.46976180229112,140.98047954116547,153.2946378401009,303.66481802792845,340.0140232352453,297.3231820737576,74.43600249276291,50.264966900674054,10.269375351319656,29.85772248268291,5,-74.120476,119.92352,-31.718741305514346,140.98047954116547,109.01009195576314,10.269375351319656,52.2791233780562,-95.65612059364479,-1.070619646903564,0
2023-05-19,718110,"Iglesias, Raisel",677594,628452,R,R,1,1,ATL,SEA,0,9,Top,64.7,-12.0,-20.41754011113972,1,0,0,0,0.25010657,23.241535,-8.108017878681157,21.78139123005558,65.8545,103.57864,22.236908,152.86081,-74.120476,119.92352,-32.21291,149.87186,-143.22807,267.7649,4.6533084,339.98218,136.75642,264.00522,32.44788583592891,8.276850243840052,-31.718741305514346,-12.130394174151093,-28.14243044251813,0.7841537032446267,27.384450267874985,122.7409867749954,154.46976180229112,140.98047954116547,153.2946378401009,303.66481802792845,340.0140232352453,297.3231820737576,52.86542594706863,28.69439035497977,-11.301201194374627,8.287145936988626,6,-32.21291,149.87186,-12.130394174151093,153.2946378401009,130.33884307406032,8.287145936988626,24.104892121318844,-128.0904687699444,-1.3847853112395696,1
